% CTRL Position controller: Lag error	 Seriennummer 38094	 NCA 5 / 100.31000   100-54-0635.0		neuue Achsen						
Zeit	1te	2te	3te	4te	5te	6te	7te	8te	9te	10te
0.315199992	-98.40625	-75.1875	-69.46875	-47.78125	-32.59375	-39.25	-66.0625	-30.71875	-26.53125	-33.8125
0.315999992	-112.65625	-73.8125	-65.625	-43.53125	-22.28125	-35.15625	-60.6875	-39.4375	-22.625	-34.3125
0.316799992	-95.65625	-77.65625	-69.21875	-47.875	-26.21875	-34.125	-56.59375	-29.6875	-26.03125	-26.03125
0.317599992	-99.0625	-76.125	-69.5625	-39.25	-29.875	-34.46875	-60.34375	-28.84375	-30.03125	-34.3125
0.318399992	-99.84375	-61.03125	-56.25	-43.6875	-39.78125	-39.78125	-52.40625	-34.125	-26.71875	-33.8125
0.319199992	-99.84375	-71.09375	-57.4375	-47.78125	-26.53125	-39.25	-51.71875	-39.25	-17.84375	-39.59375
0.319999992	-81.84375	-74.6875	-68.625	-47.625	-25.875	-34.3125	-51.71875	-39.4375	-25.53125	-29.375
0.320799992	-86.875	-65.53125	-60.5	-47.4375	-34.3125	-39.59375	-60.34375	-39.59375	-26.375	-34.46875
0.321599992	-87.90625	-60.5	-44.90625	-43.875	-43.875	-39.25	-47.4375	-39.59375	-26.375	-39.4375
0.322399992	-81.65625	-58.21875	-56.59375	-51.375	-37.03125	-33.96875	-47.78125	-44.71875	-21.78125	-34.3125
0.323199992	-75	-65.28125	-51.71875	-47.78125	-34.3125	-29.875	-50.34375	-43.6875	-25.6875	-30.375
0.323999992	-78.25	-56.75	-47.28125	-51.375	-39.59375	-39.59375	-47.03125	-43.6875	-31.40625	-27.21875
0.324799992	-78.25	-59.40625	-47.78125	-47.4375	-38.25	-37.71875	-40.875	-47.78125	-30.21875	-29.875
0.325599992	-74.15625	-56.65625	-51.375	-51.375	-37.5625	-34.3125	-39.4375	-44.5625	-29.53125	-34.125
0.326399992	-74.15625	-56.15625	-43.875	-43.34375	-43.28125	-27.40625	-44.46875	-51.21875	-34.3125	-30.21875
0.327199992	-77.65625	-44.03125	-35.34375	-44.5625	-51.5625	-34.125	-43.4375	-39.25	-35.34375	-22.28125
0.327999992	-73.8125	-56.59375	-37.21875	-43.6875	-40.625	-29.375	-39.25	-47.78125	-34.3125	-29.6875
0.328799992	-69.125	-48.125	-46.09375	-52.21875	-39.78125	-34.8125	-39.59375	-46.9375	-32.59375	-26.03125
0.329599992	-77.90625	-41.65625	-31.90625	-39.25	-44.03125	-30.375	-42.6875	-47.78125	-39.59375	-34.46875
0.330399992	-65.46875	-34.46875	-39.25	-34.46875	-51.875	-39.4375	-39.09375	-34.3125	-41.8125	-26.53125
0.331199992	-56.5	-44.5625	-31.0625	-39.9375	-40.625	-35.34375	-30.21875	-43.6875	-39.4375	-30.21875
0.331999992	-50.4375	-39.4375	-43.34375	-39.25	-39.4375	-32.25	-28.5	-43.1875	-43.6875	-30.375
0.332799992	-51.28125	-33.96875	-33.96875	-34.125	-39.78125	-29.875	-34.65625	-43.6875	-38.75	-25.6875
0.333599992	-43.875	-43.875	-30.03125	-30.21875	-39.4375	-39.25	-39.4375	-30.03125	-45.75	-29.03125
0.334399992	-43.4375	-37.03125	-41.125	-34.46875	-35	-39.4375	-28.4375	-30.21875	-39.25	-39.25
0.335199992	-49.59375	-33.96875	-29.875	-30.03125	-39.25	-31.90625	-34.125	-29.6875	-34.46875	-39.59375
0.335999992	-47.625	-25.53125	-30.5625	-26.03125	-39.78125	-37.375	-43.6875	-34.46875	-39.78125	-30.375
0.336799991	-43.6875	-43.28125	-29.53125	-30.375	-34.125	-39.59375	-39.9375	-21.9375	-40.28125	-34.125
0.337599991	-43.28125	-34.125	-47.625	-34.46875	-30.21875	-44.5625	-39.4375	-27.0625	-42.75	-34.46875
0.338399991	-56.84375	-37.03125	-29.53125	-25.875	-29.875	-39.25	-39.78125	-34.3125	-33.96875	-47.78125
0.339199991	-43.28125	-33.28125	-31.25	-17.84375	-39.6875	-47.78125	-47.03125	-24.84375	-33.125	-43.6875
0.339999991	-47.53125	-39.4375	-34.8125	-30.21875	-27.8125	-44.03125	-47.625	-30.03125	-34.3125	-37.90625
0.340799991	-51.28125	-34.3125	-43.1875	-26.875	-28.6875	-43.1875	-47.1875	-34.125	-39.4375	-34.3125
0.341599991	-48.375	-34.3125	-33.125	-26.71875	-26.71875	-33.28125	-43.6875	-31.0625	-29.6875	-47.625
0.342399991	-36.875	-43.4375	-43.875	-22.4375	-34.3125	-43.875	-47.78125	-25.6875	-30.21875	-43.6875
0.343199991	-44.375	-39.59375	-39.78125	-26.375	-25.875	-39.4375	-47.625	-26.53125	-32.59375	-42.34375
0.343999991	-38.3125	-33.96875	-33.8125	-30.03125	-25.875	-34.3125	-43.875	-29.375	-34.3125	-39.4375
0.344799991	-39.4375	-34.46875	-34.3125	-26.03125	-22.09375	-26.21875	-39.59375	-41.3125	-26.21875	-47.625
0.345599991	-32.59375	-43.34375	-39.59375	-26.375	-25.6875	-34.90625	-47.28125	-30.71875	-26.375	-43.6875
0.346399991	-39.4375	-39.4375	-43.53125	-30.21875	-25.6875	-32.78125	-31.0625	-33.96875	-21.9375	-39.25
0.347199991	-33.8125	-38.90625	-34.46875	-30.21875	-22.09375	-30.5625	-30.03125	-33.96875	-26.03125	-39.59375
0.347999991	-26.625	-39.4375	-34.3125	-22.28125	-28.59375	-22.28125	-25.53125	-33.96875	-22.09375	-35
0.348799991	-26.375	-39.09375	-39.25	-26.21875	-26.21875	-22.28125	-29.375	-35.6875	-22.09375	-34.3125
0.349599991	-29.6875	-35.6875	-39.4375	-29.6875	-30.21875	-26.375	-26.03125	-34.125	-30.375	-26.375
0.350399991	-26.375	-43.875	-30.375	-29.875	-30.5625	-21.9375	-21.9375	-29.875	-28.6875	-34.3125
0.351199991	-21.9375	-47.96875	-39.78125	-19.875	-34.3125	-26.875	-21.78125	-34.46875	-22.28125	-34.125
0.351999991	-26.375	-30.21875	-30.625	-30.5625	-34.3125	-21.59375	-22.4375	-31.75	-22.4375	-32.78125
0.352799991	-26.375	-34.8125	-30.03125	-30.03125	-30.375	-21.9375	-17.15625	-30.21875	-33.8125	-17.5
0.353599991	-14.48870468	-32.33245468	-19.08245468	-18.75602341	-30.21875	-16.36370468	-9.551204681	-31.64495468	-15.31852436	-10.63102436
0.354399991	29.25188065	2.814380646	15.43938065	59.77635193	-11.16227436	20.56438065	25.00188065	11.93938065	58.08885193	50.90135193
0.355199991	121.9337311	121.9337311	126.0274811	173.5903473	45.96385193	113.9024811	139.5899811	105.8712311	182.7153473	160.2778473
0.355999991	283.4250488	274.0187988	273.6125488	308.1166992	174.4340973	234.8625488	273.7687988	230.4250488	290.4604492	304.1166992
0.356799991	482.7503357	442.9690857	442.3128357	427.2548523	300.2729492	376.5003357	424.9690857	354.3128357	397.5673523	410.6298523
0.357599991	599.027832	541.621582	538.465332	467.5917969	401.3173523	442.0278015	513.715332	429.9028015	445.8417969	459.8105469
0.358399991	603.8444824	554.0007324	562.0319824	482.3083191	431.4980469	475.2507019	547.3444824	457.4069519	485.8708191	481.3395691
0.359199991	583.5684814	547.7247314	558.1622314	452.6788635	458.9958191	476.3184814	535.0997314	466.3184814	467.8663635	453.4288635
0.359999991	520.9744873	501.5057068	500.0682068	441.3217163	423.1476135	445.1932068	478.7244568	417.6307068	443.6967163	424.6654663
0.360799991	433.149353	444.493103	438.243103	432.8237915	400.5092163	423.586853	407.274353	385.524353	426.1675415	375.1362915
0.361599991	388.4925537	413.9925537	394.7113037	452.2720337	370.9800415	403.7738037	347.7738037	360.3363037	391.6157837	339.1470337
0.362399991	355.1536865	397.6536865	344.3099365	468.2223511	367.3657837	402.2474365	307.9661865	356.8411865	369.8473511	318.9098511
0.363199991	384.1259766	394.7197266	312.0322266	432.6054688	383.5036011	398.8134766	304.1884766	355.4697266	346.2617188	324.4804688
0.363999991	443.6411133	382.5161133	305.0473633	396.9516602	376.4492188	422.0473633	333.7973633	383.9848633	339.3579102	400.8891602
0.364799991	540.0684814	417.1934814	340.3184814	355.772583	392.2641602	429.3184814	402.9434814	415.5684814	318.147583	418.053833
0.365599991	524.751709	377.876709	345.032959	263.0368652	382.897583	302.282959	433.939209	378.564209	261.1618652	366.1931152
0.366399991	482.5343018	365.0968018	389.9405518	270.4003906	342.9118652	257.0655518	429.4405518	337.5343018	282.7753906	360.7753906
0.367199991	425.635376	367.104126	396.369751	266.0043945	304.6191406	244.057251	358.572876	270.072876	232.7231445	266.5200195
0.367999991	286.7579346	251.7735596	221.2110596	191.8017578	237.2387695	159.7735596	214.9923096	164.9766846	162.8642578	189.4892578
0.368799991	302.6674805	193.7768555	160.9174805	134.5734863	165.7705078	147.3549805	157.0893555	133.9643555	108.7141113	171.6047363
0.369599991	262.9423828	164.6298828	123.8486328	146.8981934	124.5891113	80.06738281	193.3955078	91.92675781	131.5388184	168.4919434
0.370399991	295.9106445	232.5981445	244.0356445	216.0727539	151.9450684	189.2543945	204.5200195	151.0200195	157.1040039	143.7915039
0.371199991	220.0097656	183.2441406	125.6347656	172.3466797	91.13525391	97.99414063	126.2285156	98.24414063	104.6748047	145.7216797
0.371999991	309.7553711	172.8803711	152.7397461	170.7670898	149.1279297	149.8334961	165.0209961	151.7084961	100.0327148	158.8139648
0.372799991	304.1630859	247.9287109	240.9443359	249.7558594	210.1108398	214.1474609	234.8818359	185.0380859	219.9746094	207.3496094
0.373599991	245.0922852	258.9047852	217.0922852	234.2817383	193.2558594	186.5454102	160.5297852	185.3579102	140.7504883	147.9223633
0.374399991	335.4333496	221.8552246	194.7145996	164.7041016	192.3754883	191.9802246	173.2927246	179.0114746	117.2666016	136.7978516
0.375199991	304.6870117	257.8276367	271.6557617	216.4760742	235.1103516	253.9995117	213.4682617	193.5776367	153.1635742	98.89794922
0.375999991	197.9931641	188.3525391	159.5869141	114.222168	114.4135742	113.9462891	103.5244141	128.7900391	115.769043	156.378418
0.37679999	243.0307617	148.8198242	119.8120117	132.473877	187.878418	124.9291992	162.5620117	138.5854492	201.677002	153.380127
0.37759999	147.4414063	162.8007813	137.9648438	135.0979004	115.7473145	138.8242188	143.0898438	129.2617188	125.4572754	179.4729004
0.37839999	214.4980469	129.1621094	153.0605469	113.7507324	152.9338379	118.8417969	184.3730469	134.7089844	168.4538574	175.5319824
0.37919999	165.3325195	166.6137695	157.5668945	216.7368164	103.8522949	186.0668945	166.8637695	131.371582	139.2602539	184.9946289
0.37999999	218.3120117	149.4487305	195.1870117	154.2973633	177.2290039	158.5776367	216.347168	175.0463867	148.8364258	171.3637695
0.38079999	169.2368164	184.1704102	171.7954102	174.1987305	121.7856445	189.4594727	159.4204102	135.1860352	63.00732422	94.92138672
0.38159999	54.65380859	2.856933594	48.08349609	-40.93164063	114.722168	4.478027344	32.46630859	18.47216797	-96.48242188	-95.203125
0.38239999	-197.6459961	-170.168457	-141.581543	-315.4907227	-129.8476563	-179.6401367	-153.6987305	-211.043457	-332.3969727	-345.4594727
0.38319999	-425.2158203	-473.5908203	-469.4033203	-536.9584961	-281.5308838	-485.6220703	-512.6845703	-452.2783203	-566.9272461	-594.6459961
0.38399999	-699.5766602	-674.4829102	-693.9516602	-874.3041992	-597.3647461	-691.2954102	-689.9204102	-727.2954102	-831.7104492	-813.3041992
0.38479999	-851.7783203	-920.0595703	-908.7783203	-885.6079102	-829.9291992	-923.9658203	-935.7470703	-887.0283203	-901.3891602	-932.9829102
0.38559999	-993.6503906	-940.7441406	-1011.650391	-1037.826172	-883.7329102	-948.7753906	-972.4003906	-992.7128906	-981.1699219	-969.0449219
0.38639999	-901.0229492	-927.3041992	-914.4291992	-847.7558594	-1022.638672	-977.7416992	-957.2416992	-938.0541992	-845.2871094	-886.9121094
0.38719999	-829.1645508	-793.9145508	-859.6333008	-795.0727539	-900.2246094	-818.5083008	-864.2270508	-826.0083008	-736.2602539	-691.1352539
0.38799999	-532.1533203	-618.6845703	-559.7158203	-465.3867188	-698.0415039	-638.7158203	-562.6845703	-606.2158203	-480.4804688	-487.1367188
0.38879999	-384.1010742	-380.8510742	-424.7260742	-351.8100586	-542.8554688	-415.6010742	-397.1635742	-432.4760742	-316.8100586	-264.1850586
0.38959999	-166.4335938	-246.5585938	-178.3085938	-88.51660156	-295.5600586	-252.8710938	-135.0273438	-219.4335938	-86.14160156	-110.7041016
0.39039999	-101.6806641	-89.14941406	-113.3994141	-80.49438477	-175.8291016	-92.05566406	-77.02441406	-86.43066406	-64.27563477	-32.02563477
0.39119999	23.91601563	-39.89648438	36.04101563	108.4587402	-25.77563477	-64.45898438	68.91601563	-28.11523438	104.8649902	45.48999023
0.39199999	99.13256836	63.53881836	41.19506836	86.03149414	11.42749023	90.75756836	37.60131836	75.22631836	110.3439941	119.4064941
0.39279999	145.1242676	150.8430176	191.3742676	249.5358887	116.1564941	128.5617676	196.4055176	143.4992676	222.5671387	178.1921387
0.39359999	329.1108398	281.7670898	259.1420898	243.2226563	226.5671387	265.1108398	205.3920898	243.5170898	249.2851563	228.4726563
0.39439999	263.5913086	296.0913086	266.9038086	261.2475586	236.3164063	299.4350586	213.8413086	250.4350586	228.4663086	230.1850586
0.39519999	347.5664063	346.6289063	337.4101563	293.1572266	321.4038086	275.9726563	288.2539063	296.9414063	278.0478516	232.9072266
0.39599999	336.2075195	303.7700195	237.7231445	142.7956543	266.6103516	232.0981445	163.1450195	234.8325195	133.9987793	157.5612793
0.39679999	148.8120117	173.1245117	134.8901367	74.00683594	171.5456543	124.0620117	111.2651367	110.9213867	12.39746094	32.02246094
0.39759999	107.1606445	38.30126953	20.55126953	-34.71020508	98.50683594	9.879394531	14.14501953	-10.94873047	-74.39770508	-47.42895508
0.39839999	-38.33959961	-55.74584961	-145.3552246	-162.1196289	-55.02270508	-154.4020996	-159.3395996	-122.8239746	-208.4633789	-193.6196289
0.39919999	-190.7678223	-180.8615723	-189.1428223	-264.284668	-177.8227539	-194.1740723	-257.6584473	-248.2678223	-282.550293	-289.878418
0.39999999	-214.326416	-276.701416	-229.779541	-259.5178223	-227.331543	-266.810791	-263.482666	-317.326416	-293.3928223	-303.2990723
0.40079999	-227.3125	-282.953125	-333.71875	-296.569458	-280.4240723	-327.84375	-331.671875	-305.21875	-354.944458	-331.303833
0.40159999	-296.7105713	-277.3355713	-329.9918213	-308.6263428	-332.163208	-343.4761963	-386.2261963	-358.4918213	-320.1419678	-322.2825928
0.40239999	-291.6141357	-261.3172607	-253.1297607	-322.642334	-326.8919678	-284.1922607	-329.6766357	-321.3953857	-290.470459	-320.345459
0.40319999	-266.2888184	-261.6013184	-194.8669434	-217.1949463	-276.470459	-251.1950684	-273.1169434	-300.4294434	-216.6011963	-288.7105713
0.40399999	-216.9067383	-235.5161133	-195.6723633	-233.9562988	-210.0230713	-240.9692383	-211.9692383	-230.1411133	-224.9875488	-243.9406738
0.40479999	-209.6087646	-204.9056396	-259.8587646	-199.0826416	-245.5500488	-249.0306396	-239.5618896	-224.3743896	-220.0670166	-221.6920166
0.40559999	-223.206543	-198.112793	-275.081543	-197.8395996	-241.2388916	-246.847168	-241.128418	-219.800293	-265.2458496	-244.9333496
0.40639999	-284.8569336	-207.2006836	-306.0131836	-253.8508911	-269.2614746	-278.7163086	-279.9819336	-248.8413086	-280.3040161	-263.2415161
0.40719999	-293.9026489	-240.5745239	-265.7463989	-242.067749	-266.8196411	-222.9026489	-277.5276489	-256.6213989	-243.520874	-225.770874
0.40799999	-278.0736084	-217.7454834	-176.7923584	-205.803833	-231.395874	-154.1829834	-212.5423584	-220.4017334	-158.272583	-165.178833
0.40879999	-204.1264648	-165.2202148	-62.90771484	-107.378418	-152.210083	-80.39208984	-104.6264648	-119.1420898	-43.89404297	-81.76904297
0.40959999	-101.9431763	-99.72442627	54.63494873	3.608032227	-35.09716797	9.32244873	0.36932373	-9.95880127	38.42053223	-6.977905273
0.41039999	28.00088501	10.85244751	147.125885	121.9845581	49.94396973	102.750885	126.563385	98.91494751	157.8283081	101.4220581
0.41119999	135.081665	125.612915	226.644165	233.6585083	155.5236206	180.56604	213.081665	212.22229	238.3538208	198.7522583
0.41199999	166.1048889	192.4720764	245.4642639	278.0762024	239.7991333	219.6127014	253.2298889	243.5033264	286.7793274	242.9199524
0.41279999	192.282547	236.7434845	232.391922	276.559021	268.1777649	236.7434845	264.2200317	271.8997192	289.355896	268.1918335
0.41359999	154.1078644	201.2172394	166.7406769	203.4516907	235.6840057	201.6391144	227.1547394	259.6703491	220.3501282	208.0610657
0.41439999	90.80841827	156.9412231	128.3552856	144.3334351	186.0454407	149.0037231	166.1599731	196.6209106	174.9662476	161.4818726
0.41519999	13.77587509	83.66650391	70.86181641	89.25210571	131.1928101	100.6430664	118.4790039	126.7602539	125.9474182	97.44741821
0.415999989	-21.12154388	45.77689362	36.81595612	54.24001694	69.29116821	63.78470612	67.79251862	63.87064362	76.25563812	50.74001694
0.416799989	-50.6171875	6.390624523	39.15625	26.1015625	29.74782753	30.625	39.5	39.75	60.9140625	35.5703125
0.417599989	-43.53125	9.546875	56.5625	44.53125	34.4609375	43.3359375	56.9921875	47.3515625	56.6484375	34.9765625
0.418399989	-30.046875	25.9296875	66.9765625	47.6015625	51.703125	65.015625	64.671875	39.4140625	43.1640625	35.0625
0.419199989	-12.2109375	30.28125	56.5625	54.515625	52.9765625	65.265625	69.875	42.828125	43.3359375	25.7578125
0.419999989	-21.9453125	36.34375	64.9296875	52.8984375	60.7421875	69.703125	72.0078125	46.0703125	52.7265625	18.7578125
0.420799989	-26.3828125	33.5234375	39.2421875	43.3359375	69.7890625	65.1796875	52.8984375	60.7421875	43.59375	25.9296875
0.421599989	-30.734375	30.1953125	13.2109375	17.3984375	52.7265625	61.171875	35.1484375	60.65625	21.8359375	30.453125
0.422399989	-47.4609375	4.9375	-25.6953125	-8.8046875	39.0703125	47.6875	16.8828125	57.078125	17.6484375	30.453125
0.423199989	-82.015625	-12.5546875	-47.1171875	-43.53125	33.6953125	30.28125	-22.625	43.3359375	22.34375	21.0625
0.423999989	-102.921875	-4.6171875	-64.6953125	-56.5859375	22.0859375	21.8359375	-51.3828125	17.6484375	13.046875	17.9921875
0.424799989	-98.828125	-16.9921875	-86.3671875	-60.34375	17.6484375	13.640625	-77.921875	-1.375	9.03125	25.9296875
0.425599989	-103.265625	-25.5234375	-86.625	-65.375	9.2890625	4.765625	-82.53125	-8.8046875	-1.71875	12.9609375
0.426399989	-108.1328125	-21.7734375	-78.6875	-70.8359375	0.15625	-9.140625	-86.625	-22.796875	-5.3046875	4.6796875
0.427199989	-108.8984375	-26.2109375	-78.0078125	-56.4140625	2.71875	-21.6015625	-90.890625	-21.9453125	-4.109375	-8.203125
0.427999989	-103.609375	-28.8515625	-74.078125	-43.359375	-4.6171875	-21.7734375	-68.3671875	-22.28125	-14.6015625	-4.109375
0.428799989	-103.09375	-28.515625	-60.515625	-48.484375	-8.4609375	-27.0625	-60	-30.046875	-9.828125	-12.5546875
0.429599989	-103.1796875	-26.2109375	-65.0390625	-51.3828125	-21.9453125	-33.9765625	-47.625	-25.8671875	-8.4609375	-17.6796875
0.430399989	-95.328125	-30.046875	-65.0390625	-53.7734375	-16.8203125	-29.5390625	-51.0390625	-17.1640625	-12.5546875	-30.046875
0.431199989	-94.5625	-39.09375	-73.65625	-51.2109375	-30.21875	-30.046875	-47.4609375	-22.1171875	-19.0390625	-26.0390625
0.431999989	-99.5078125	-31.0703125	-60.6015625	-61.625	-39.09375	-34.1484375	-47.625	-28.515625	-16.9921875	-26.0390625
0.432799989	-94.5625	-39.09375	-65.375	-54.625	-39.09375	-33.9765625	-47.625	-25.8671875	-9.9921875	-29.3671875
0.433599989	-89.609375	-41.65625	-69.390625	-56.25	-33.6328125	-33.8046875	-65.0390625	-25.359375	-12.5546875	-29.1953125
0.434399989	-86.3671875	-43.53125	-69.046875	-56.4140625	-39.09375	-30.5625	-56.5	-16.8203125	-16.9921875	-30.21875
0.435199989	-81.59375	-43.53125	-55.4765625	-69.21875	-46.9453125	-43.359375	-52.578125	-23.140625	-21.9453125	-26.2109375
0.435999989	-81.7578125	-43.53125	-59.828125	-56.078125	-39.09375	-43.0234375	-64.09375	-21.9453125	-12.8984375	-38.75
0.436799989	-69.1328125	-51.7265625	-52.234375	-49.3359375	-38.5859375	-43.53125	-60.171875	-21.7734375	-4.109375	-36.1953125
0.437599989	-77.15625	-42.6796875	-51.5546875	-48.140625	-46.7734375	-43.359375	-61.109375	-21.9453125	-16.8203125	-29.875
0.438399989	-73.828125	-46.6875	-51.3828125	-56.4140625	-49.84375	-43.875	-56.328125	-26.2109375	-26.0390625	-25.5234375
0.439199989	-63.5859375	-47.796875	-57.1015625	-52.75	-43.53125	-47.1171875	-61.28125	-21.9453125	-26.2109375	-39.09375
0.439999989	-64.609375	-50.703125	-56.4140625	-52.0625	-47.1171875	-46.515625	-55.9921875	-22.96875	-17.1640625	-41.3984375
0.440799989	-68.9609375	-46.6875	-42.765625	-48.140625	-43.53125	-46.4296875	-56.4140625	-33.6328125	-21.6015625	-38.75
0.441599989	-65.8046875	-46.09375	-43.53125	-47.625	-51.5546875	-48.3984375	-51.8984375	-29.875	-26.2109375	-33.9765625
0.442399989	-57.1875	-46.859375	-47.625	-47.625	-43.53125	-43.359375	-56.4140625	-34.1484375	-29.5390625	-43.0234375
0.443199989	-64.5234375	-51.3828125	-43.703125	-43.875	-43.359375	-43.359375	-51.0390625	-25.6953125	-25.8671875	-46.6875
0.443999989	-56.328125	-43.1875	-38.921875	-47.625	-47.625	-47.625	-41.3125	-39.265625	-28.6875	-43.359375
0.444799989	-59.9140625	-37.046875	-39.265625	-47.96875	-47.4609375	-47.1171875	-39.09375	-39.4375	-29.5390625	-38.921875
0.445599989	-56.1640625	-43.1875	-33.8046875	-30.21875	-39.09375	-38.75	-45.40625	-38.75	-32.4375	-46.859375
0.446399989	-64.953125	-38.671875	-39.3515625	-34.1484375	-43.0234375	-29.5390625	-39.4375	-30.390625	-30.046875	-47.625
0.447199989	-48.0546875	-39.9453125	-40.2890625	-33.8046875	-37.5625	-29.875	-35.8515625	-39.265625	-38.5859375	-43.359375
0.447999989	-47.2890625	-43.359375	-43.7890625	-39.265625	-30.1328125	-33.9765625	-38.2421875	-34.484375	-33.4609375	-34.1484375
0.448799989	-50.7890625	-43.359375	-39.265625	-29.7109375	-29.1953125	-35.6796875	-39.09375	-39.609375	-30.21875	-38.8359375
0.449599989	-60.515625	-33.8046875	-25.1875	-30.21875	-30.046875	-29.3671875	-38.921875	-33.6328125	-26.0390625	-44.046875
0.450399989	-51.125	-30.90625	-38.921875	-30.21875	-35	-29.3671875	-38.921875	-33.8046875	-33.8046875	-39.265625
0.451199989	-54.796875	-39.09375	-38.921875	-34.65625	-26.2109375	-30.390625	-36.53125	-34.3125	-39.09375	-34.65625
0.451999989	-58.546875	-34.1484375	-34.1484375	-29.5390625	-26.0390625	-23.6484375	-38.75	-29.875	-40.1171875	-29.3671875
0.452799989	-54.28125	-24.328125	-34.3125	-30.390625	-28.2578125	-16.9921875	-30.046875	-30.390625	-26.2109375	-33.9765625
0.453599989	-51.46875	-29.875	-39.265625	-27.234375	-34.1484375	-29.5390625	-30.046875	-25.6953125	-31.4140625	-30.5625
0.454399989	-51.7265625	-26.0390625	-34.3125	-21.7734375	-23.4765625	-26.3828125	-39.09375	-29.1953125	-33.9765625	-29.7109375
0.455199989	-60.34375	-24.84375	-29.3671875	-21.7734375	-23.6484375	-21.9453125	-38.921875	-27.0625	-37.390625	-29.0234375
0.455999988	-49.421875	-25.8671875	-39.09375	-25.6953125	-26.0390625	-21.7734375	-38.921875	-25.5234375	-30.046875	-29.875
0.456799988	-52.8359375	-29.7109375	-45.578125	-38.5859375	-33.9765625	-26.0390625	-29.875	-26.0390625	-29.7109375	-29.7109375
0.457599988	-59.9140625	-30.046875	-34.1484375	-28.2578125	-29.3671875	-33.9765625	-38.75	-29.5390625	-39.09375	-22.1171875
0.458399988	-60.0859375	-18.703125	-29.7109375	-30.046875	-29.1953125	-25.8671875	-34.1484375	-21.6015625	-28.34375	-25.8671875
0.459199988	-50.953125	-25.6953125	-37.7265625	-27.0625	-34.1484375	-25.359375	-39.265625	-21.7734375	-29.1953125	-30.734375
0.459999988	-56.328125	-26.0390625	-43.0234375	-33.9765625	-30.5625	-29.3671875	-25.8671875	-16.9921875	-27.40625	-27.4921875
0.460799988	-56.328125	-22.96875	-33.6328125	-25.5234375	-28.6875	-38.0703125	-33.9765625	-33.8046875	-29.7109375	-21.0859375
0.461599988	-55.140625	-19.8984375	-33.8046875	-28.2578125	-30.046875	-29.875	-29.875	-22.1171875	-22.796875	-26.0390625
0.462399988	-47.625	-25.1875	-43.359375	-26.3828125	-42.9375	-33.125	-29.875	-23.8203125	-26.0390625	-30.046875
0.463199988	-47.203125	-26.0390625	-30.734375	-30.046875	-35.6796875	-29.875	-29.875	-23.6484375	-25.5234375	-39.09375
0.463999988	-41.65625	-22.1171875	-25.359375	-28.171875	-30.046875	-38.75	-30.5625	-33.9765625	-33.4609375	-21.0859375
0.464799988	-33.9765625	-23.140625	-33.8046875	-34.1484375	-33.8046875	-26.0390625	-28.8515625	-30.90625	-29.875	-21.7734375
0.465599988	-29.7109375	-26.546875	-43.359375	-39.09375	-34.1484375	-37.8984375	-22.1171875	-26.0390625	-21.6015625	-33.9765625
0.466399988	-29.1953125	-25.6953125	-26.3828125	-29.875	-38.5859375	-35.6796875	-21.2578125	-25.5234375	-17.84375	-34.3125
0.467199988	-25.015625	-22.96875	-25.8671875	-21.9453125	-30.734375	-34.1484375	-26.0390625	-29.3671875	-26.2109375	-32.953125
0.467999988	-20.0625	-29.7109375	-29.7109375	-30.734375	-30.046875	-26.3828125	-30.046875	-33.8046875	-25.8671875	-29.5390625
0.468799988	-24.671875	-29.0234375	-30.21875	-43.359375	-33.9765625	-28.515625	-25.6953125	-29.875	-21.2578125	-36.875
0.469599988	-21.6015625	-29.5390625	-25.8671875	-33.9765625	-39.09375	-31.7578125	-20.234375	-33.8046875	-21.4296875	-30.21875
0.470399988	-14.6015625	-22.1171875	-26.3828125	-25.8671875	-29.875	-29.875	-26.0390625	-33.2890625	-21.2578125	-33.8046875
0.471199988	-21.0859375	-34.484375	-30.21875	-21.6015625	-34.1484375	-26.546875	-22.1171875	-34.1484375	-29.0234375	-30.046875
0.471999988	-17.3359375	-29.3671875	-21.7734375	-33.6328125	-34.3125	-17.6796875	-21.9453125	-25.359375	-21.9453125	-38.75
0.472799988	-12.3828125	-27.40625	-17.1640625	-24.5	-21.7734375	-25.1875	-15.1171875	-29.875	-25.6953125	-29.0234375
0.473599988	-8.546875	-29.0234375	-22.1171875	-26.0390625	-17.3359375	-21.9453125	-21.9453125	-29.3671875	-29.875	-27.234375
0.474399988	-12.7265625	-34.1484375	-21.9453125	-26.0390625	-16.9921875	-24.5	-16.9921875	-30.734375	-29.9609375	-26.3828125
0.475199988	-15.1171875	-28.171875	-4.109375	-26.2109375	-21.6015625	-16.6484375	-12.5546875	-16.9921875	-23.3046875	-35.171875
0.475999988	-12.5546875	-24.671875	-4.6171875	-15.796875	-12.046875	-21.6015625	-14.4296875	-26.0390625	-25.8671875	-26.2109375
0.476799988	-9.9921875	-32.953125	-3.765625	-12.3828125	-8.6328125	-12.046875	-16.8203125	-22.1171875	-25.6953125	-26.6328125
0.477599988	-16.9921875	-29.7109375	-13.0703125	-20.0625	-21.7734375	-12.5546875	-7.859375	-22.1171875	-34.484375	-16.9921875
0.478399988	-16.9921875	-22.1171875	-4.7890625	-16.9921875	-21.6015625	-12.3828125	-4.6171875	-12.7265625	-29.5390625	-26.3828125
